   10    5   35    1   10     /NEON               /GCR PROJECT                 
================================================================================
  11.00000  12.00000  13.00000  14.00000  15.00000
   0.00000   0.13535   0.27071   0.40606   0.54142   0.67677   0.81213   0.94748
   1.08284   1.21819   1.35355   1.48890   1.62426   1.75961   1.89497   2.03032
   2.16568   2.30103   2.43638   2.57174   2.70709   2.84245   2.97780   3.11316
   3.24851   3.38387   3.51922   3.65458   3.78993   3.92529   4.06064   4.19600
   4.33135   4.46671   4.60206
 -13.49839 -13.49696 -13.49919 -13.50549 -13.51466
 -13.68905 -13.68776 -13.68930 -13.69612 -13.70430
 -13.87972 -13.87855 -13.87940 -13.88675 -13.89395
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1=10   / DATE= 20/12/00  
 -10.03533  -9.96381  -9.86054  -9.67583  -9.33023
 -10.12774 -10.06339  -9.96891  -9.79969  -9.48370
 -10.22015 -10.16298 -10.07728  -9.92356  -9.63716
 -10.31259 -10.26252 -10.18565 -10.04744  -9.79063
 -10.40490 -10.36226 -10.29404 -10.17128  -9.94408
 -10.49734 -10.46180 -10.40241 -10.29516 -10.09754
 -10.59050 -10.56017 -10.51056 -10.41938 -10.25116
 -10.68373 -10.65896 -10.61867 -10.54416 -10.40499
 -10.77633 -10.75812 -10.72668 -10.66839 -10.55949
 -10.86982 -10.85679 -10.83339 -10.79060 -10.71040
 -10.96495 -10.95585 -10.93794 -10.90872 -10.85009
 -11.06009 -11.05481 -11.04068 -11.02059 -10.97694
 -11.15534 -11.15081 -11.14156 -11.12664 -11.09578
 -11.25092 -11.24722 -11.24119 -11.23024 -11.20905
 -11.34758 -11.34545 -11.34127 -11.33367 -11.31835
 -11.44649 -11.44485 -11.44235 -11.43691 -11.42549
 -11.54748 -11.54584 -11.54341 -11.53969 -11.53233
 -11.64852 -11.64726 -11.64630 -11.64312 -11.63885
 -11.75088 -11.75094 -11.75098 -11.74907 -11.74444
 -11.85651 -11.85683 -11.85705 -11.85636 -11.85217
 -11.96607 -11.96575 -11.96578 -11.96538 -11.96326
 -12.07908 -12.07876 -12.07848 -12.07778 -12.07717
 -12.19454 -12.19457 -12.19404 -12.19410 -12.19364
 -12.31369 -12.31373 -12.31371 -12.31382 -12.31371
 -12.43713 -12.43711 -12.43699 -12.43695 -12.43699
 -12.56552 -12.56553 -12.56566 -12.56570 -12.56567
 -12.69792 -12.69792 -12.69940 -12.69937 -12.69939
 -12.83241 -12.83241 -12.83446 -12.83436 -12.83437
 -12.96811 -12.96811 -12.96842 -12.96855 -12.96853
 -13.10233 -13.10232 -13.10199 -13.10240 -13.10243
 -13.23673 -13.23673 -13.23698 -13.23731 -13.23732
 -13.37342 -13.37342 -13.37333 -13.37322 -13.37304
 -13.51041 -13.51041 -13.50985 -13.50925 -13.50887
 -13.64741 -13.64741 -13.64637 -13.64529 -13.64470
 -13.78441 -13.78441 -13.78289 -13.78132 -13.78053
